frame,seconds,phase,engine_frame_ms,COO.ZoneRenderer.LateUpdate,COO.Input.Update,Main Thread,GC Allocated In Frame,Draw Calls Count,Triangles Count,SetPass Calls Count,Render Textures Count,Render Textures Bytes,Texture Memory,GPU Frame Time
237,0.864436,idle,4.160041,862292,11708,4139375,29289,221,652413,55,45,197105184,288323814,2872375
238,0.868398,idle,3.956328,1009375,11042,3713583,29417,221,652413,55,45,197105184,288323814,1831166
239,0.872384,idle,4.030421,994584,15458,4218709,29353,221,652413,55,45,197105184,288323814,1483625
240,0.875768,idle,3.317460,994666,12917,3308250,29289,221,652413,55,45,197105184,288323814,2286000
241,0.879650,idle,3.962500,928209,23292,3842042,29417,221,652413,55,45,197105184,288323814,1774374
242,0.883478,idle,3.803458,887375,14084,3862916,29353,221,652413,55,45,197105184,288323814,2202625
243,0.887197,idle,3.689661,945166,11666,3545708,29289,221,652413,55,45,197105184,288323814,1751250
244,0.890868,idle,3.846918,1026792,11875,3953000,29417,221,652413,55,45,197105184,288323814,3521875
245,0.894817,idle,3.365086,864166,10208,3412250,29353,221,652413,55,45,197105184,288323814,1772083
246,0.898720,idle,4.307788,1373167,10541,4206875,29289,221,652413,55,45,197105184,288323814,3570041
247,0.902049,idle,3.466419,936708,11209,3558125,29417,221,652413,55,45,197105184,288323814,1602999
248,0.905865,idle,3.816497,910542,11083,3929458,29353,221,652413,55,45,197105184,288323814,2283749
249,0.908771,idle,2.859460,933583,10000,2849167,29289,221,652413,55,45,197105184,288323814,1766250
250,0.911649,idle,2.791334,929541,13209,2783334,29417,221,652413,55,45,197105184,288323814,1527625
251,0.915114,idle,3.531796,943458,19750,3383250,29353,221,652413,55,45,197105184,288323814,2266499
252,0.918105,idle,2.852459,934666,13833,2993875,29289,221,652413,55,45,197105184,288323814,1715083
253,0.921668,idle,3.821918,984291,13250,3688792,29417,221,652413,55,45,197105184,288323814,3917000
254,0.924946,idle,3.151120,869958,8667,3260334,29353,221,652413,55,45,197105184,288323814,1928500
255,0.927908,idle,2.931668,931625,16875,2928916,29289,221,652413,55,45,197105184,288323814,1692166
256,0.932164,idle,4.327083,988625,7333,4203209,39793,221,652413,55,45,197105184,288323814,2835749
257,0.936417,idle,4.250000,916000,10042,4370542,37589,221,652413,55,45,197105184,288323814,1708833
258,0.939845,idle,3.383624,841959,9416,3325542,29289,221,652413,55,45,197105184,288323814,3946625
259,0.943112,idle,3.401169,890791,14458,3317167,29417,221,652413,55,45,197105184,288323814,1964833
260,0.946419,idle,3.300914,864417,10625,3338541,29353,221,652413,55,45,197105184,288323814,2470124
261,0.949325,idle,2.903458,851125,11875,2998250,29289,221,652413,55,45,197105184,288323814,4018833
262,0.952404,idle,3.045500,849875,13083,2960875,29417,221,652413,55,45,197105184,288323814,1472875
263,0.956015,idle,3.469707,883500,10459,3345500,29405,221,652413,55,45,197105184,288323814,2955666
264,0.958859,idle,2.878961,937583,16750,3089625,29289,221,652413,55,45,197105184,288323814,1543666
265,0.962360,idle,3.425248,912292,14458,3219541,29417,221,652413,55,45,197105184,288323814,1480499
266,0.965657,idle,3.566213,1017042,13917,3601041,29353,221,652413,55,45,197105184,288323814,2061583
267,0.968452,idle,2.751084,824667,10708,2890500,29289,221,652413,55,45,197105184,288323814,1724499
