frame,seconds,phase,engine_frame_ms,COO.ZoneRenderer.LateUpdate,COO.Input.Update,Main Thread,GC Allocated In Frame,Draw Calls Count,Triangles Count,SetPass Calls Count,Render Textures Count,Render Textures Bytes,Texture Memory,GPU Frame Time
167,0.524807,idle,2.592581,762792,10458,2659458,29289,223,652417,51,45,197105184,303021798,1612749
168,0.528159,idle,3.232122,884250,12292,2998792,29417,223,652417,51,45,197105184,303021798,2176375
169,0.531550,idle,3.551835,934084,16042,3584625,29353,223,652417,51,45,197105184,303021798,1526125
170,0.534912,idle,3.371669,835667,12042,3309917,29289,223,652417,51,45,197105184,303021798,1793375
171,0.538594,idle,3.683291,836542,11000,3757542,29417,223,652417,51,45,197105184,303021798,1751124
172,0.541418,idle,2.819877,844792,12041,2947333,29353,223,652417,51,45,197105184,303021798,1551249
173,0.544634,idle,2.933702,804208,14916,2910583,29289,223,652417,51,45,197105184,303021798,1670124
174,0.547944,idle,3.634751,905708,15459,3500875,29417,223,652417,51,45,197105184,303021798,1532875
175,0.551159,idle,3.014172,802792,11583,3001500,29353,223,652417,51,45,197105184,303021798,1719375
176,0.555039,idle,3.982285,962792,11125,3885958,29289,223,652417,51,45,197105184,303021798,1685500
177,0.558417,idle,3.389172,858583,11541,3294708,29417,223,652417,51,45,197105184,303021798,1521666
178,0.562228,idle,3.569126,894208,10833,3594292,29353,223,652417,51,45,197105184,303021798,1740375
179,0.565938,idle,4.003876,964250,18000,3818625,29289,223,652417,51,45,197105184,303021798,1680291
180,0.569535,idle,3.505123,834459,11000,3861834,37629,223,652417,51,45,197105184,303021798,1687916
181,0.572658,idle,3.246747,886333,14084,3216666,29353,223,652417,51,45,197105184,303021798,1734416
182,0.575298,idle,2.653331,795959,12375,2829333,29289,223,652417,51,45,197105184,303021798,1540249
183,0.578466,idle,3.112379,811000,7667,2864709,29417,223,652417,51,45,197105184,303021798,1620874
184,0.581213,idle,2.798002,801916,11917,3020792,29353,223,652417,51,45,197105184,303021798,1550874
185,0.583998,idle,2.557873,808292,8042,2581167,29289,223,652417,51,45,197105184,303021798,1695833
186,0.587085,idle,3.359538,890875,8625,3152125,29805,223,652417,51,45,197105184,303021798,1860124
187,0.589580,idle,2.462004,766083,9417,2638500,29353,224,652419,51,45,197105184,303021798,1513375
188,0.592345,idle,2.749497,805625,12125,2732625,29289,224,652419,51,45,197105184,303021798,1742958
189,0.595318,idle,2.970961,823209,9792,2747292,29417,224,652419,51,45,197105184,303021798,1530416
190,0.597991,idle,2.688457,782833,11250,2927916,29353,224,652419,51,45,197105184,303021798,1533875
191,0.600506,idle,2.512712,803583,9292,2476709,29289,224,652419,51,45,197105184,303021798,1675083
192,0.604004,idle,3.355577,824458,6958,3148958,29417,224,652419,51,45,197105184,303021798,1587875
193,0.606921,idle,3.081838,809167,10708,3208000,29353,224,652419,51,45,197105184,303021798,1515833
194,0.609499,idle,2.574624,762000,13875,2722791,29289,224,652419,51,45,197105184,303021798,1714625
195,0.612514,idle,3.009708,800000,8667,2758708,29417,224,652419,51,45,197105184,303021798,1730874
196,0.615241,idle,2.679627,788792,10792,2839209,29353,224,652419,51,45,197105184,303021798,1516791
197,0.617874,idle,2.683709,802458,9583,2633167,29289,224,652419,51,45,197105184,303021798,1472500
198,0.620955,idle,3.054911,762625,10417,2934875,29417,224,652419,51,45,197105184,303021798,1657000
199,0.623973,idle,2.841631,813833,11042,2948625,29353,224,652419,51,45,197105184,303021798,1529625
200,0.627403,idle,3.486203,833584,12583,3376583,29289,224,652419,51,45,197105184,303021798,1496250
201,0.631108,idle,3.789838,914875,10333,3668000,29417,224,652419,51,45,197105184,303021798,1649333
202,0.634453,idle,3.258454,817333,10666,3379500,29353,224,652419,51,45,197105184,303021798,1529041
203,0.637814,idle,3.288294,876209,12375,3328709,29289,224,652419,51,45,197105184,303021798,1514625
