phase,unityFrame,seconds,EnvSprites_ns,ZoneRenderer_ns,InputIdle_ns,MainThread_ns,GC_bytes
1,2486,42.03437825,0,61833,41,16707125,528277
1,2487,42.050995166999996,0,69542,84,16605375,431943
1,2488,42.067889167000004,0,69000,42,16900083,459467
1,2489,42.0842265,0,70833,83,16267500,445705
1,2490,42.117891584000006,0,66750,83,16794750,447259
1,2491,42.119382625,3799833,16699209,42,18226709,148913
1,2492,42.135821250000006,0,56417,84,16575667,404419
1,2493,42.152298417,0,69834,0,16596333,445705
1,2494,42.169309375,0,65958,0,16892833,459467
1,2495,42.185734999999994,0,68500,41,16501417,445705
1,2496,42.202743375,0,65916,42,16986583,459667
1,2497,42.219283375,0,71667,0,16492083,445757
1,2498,42.235873584000004,0,66709,42,16582167,500753
1,2499,42.252709749999994,0,72750,125,16805667,447059
1,2500,42.269356167,0,92125,42,16689917,459467
1,2501,42.285691709000005,0,68459,125,16305042,459467
1,2502,42.302575000000004,0,66958,84,16977208,473429
1,2503,42.319131875,0,64583,42,16510000,459467
1,2504,42.353162542000007,0,63792,42,16690000,445705
1,2505,42.354692791999994,4265750,17100417,42,18618125,148913
1,2506,42.371158959,0,65375,125,16679958,431943
1,2507,42.387575709000004,0,66875,42,16467042,473229
1,2508,42.404303666999994,0,63125,42,16803417,502307
1,2509,42.421345625,0,58083,42,16922625,528329
1,2510,42.437698917000006,0,73167,41,16381750,445705
1,2511,42.454526541999996,0,73750,125,16792583,473229
1,2512,42.471101250000004,0,70875,42,16592208,445705
1,2513,42.487611666999996,0,67750,42,16475667,459467
1,2514,42.504147417,0,64958,125,16517667,445905
1,2515,42.521122875,0,70916,83,16986417,486991
1,2516,42.537561542000006,0,67917,0,16400625,445705
1,2517,42.55446175,0,74875,41,16899000,447059
1,2518,42.571095084000007,0,71167,42,16570209,459467
1,2519,42.604977375000004,0,72625,41,16903709,431943
1,2520,42.606433584,3738833,16737750,41,18317000,149113
1,2521,42.622688167000007,0,53916,42,16365833,390709
1,2522,42.639231749999993,0,72875,83,16604208,431943
1,2523,42.656192875,0,69334,291,17005750,445705
1,2524,42.672581459,0,68292,41,16369250,486991
1,2525,42.689226584,0,65792,42,16693583,528277
1,2526,42.705807500000006,0,58917,0,16533708,516069
1,2527,42.722964708999996,0,65333,41,17067708,486991
1,2528,42.739288791999996,0,71666,83,16398959,459467
1,2529,42.756136209000005,0,68000,42,16787833,473229
1,2530,42.772593916999995,0,67167,42,16496875,445705
1,2531,42.78957975,0,67000,41,16905042,459467
1,2532,42.806184417,0,66333,83,16492958,432143
1,2533,42.822763167000005,0,86333,0,16685333,418233
1,2534,42.856255833999995,0,72833,84,16494584,431943
1,2535,42.858649041999996,3801917,16788583,42,18644375,148913
1,2536,42.875079709000005,0,51333,83,17054500,405773
1,2537,42.891523084,0,72875,42,16286500,404419
1,2538,42.908117375,0,69459,0,16655416,432143
1,2539,42.924873542,0,70584,41,16825500,431943
1,2540,42.9414525,0,74750,41,16660917,431943
1,2541,42.958455,0,70292,41,16931417,445705
1,2542,42.974973250000005,0,78458,41,16555250,431943
1,2543,42.991706209,0,74917,84,16336041,431943
1,2544,43.008693417,0,81166,83,16869083,432143
1,2545,43.025206667000006,0,72458,0,17023458,433349
1,2546,43.041511125,0,73292,42,16086209,418181
1,2547,43.058222167,0,71125,83,16658958,445705
1,2548,43.074757833999996,0,82292,41,16779916,445705
1,2549,43.108323709000004,0,71916,42,16726834,431943
1,2550,43.109693834,3533875,16613625,83,18149916,149113
1,2551,43.126078125000006,0,51791,42,16540458,431943
1,2552,43.142937625,0,63542,41,16816334,445705
1,2553,43.159679499999996,0,69417,42,16389334,426267
1,2554,43.176103709,0,75875,42,16793542,438973
1,2555,43.192938416999993,0,65958,42,16775333,459467
1,2556,43.209614583999993,0,66583,42,16710875,459667
1,2557,43.226093292,0,63459,83,16503750,445757
1,2558,43.242936209000007,0,65500,41,16784167,431943
1,2559,43.259395542000007,0,67709,41,16515666,445705
1,2560,43.276156459000006,0,65083,83,16666083,445705
1,2561,43.292906375,0,70833,42,16606833,445705
1,2562,43.310036999999994,0,80750,42,16998000,440229
1,2563,43.326161709000004,0,69917,83,16396375,425211
1,2564,43.359977875,0,70458,0,16894833,473229
1,2565,43.361299917,3646791,16749666,42,18170500,148913
1,2566,43.377858792,0,50125,41,16609375,431943
1,2567,43.394394459,0,71250,83,16483791,445705
1,2568,43.411241458999996,0,66208,42,16895875,459667
1,2569,43.427736542000005,0,64792,42,16503125,445757
1,2570,43.444097125,0,70125,83,16390583,445705
1,2571,43.46081425,0,64750,42,16605042,433297
1,2572,43.477747334,0,69000,42,16977542,473229
1,2573,43.494760666999994,0,72583,42,16806917,473229
1,2574,43.511319584000006,0,62541,41,16698750,445905
1,2575,43.527633334,0,70500,84,16391125,431943
1,2576,43.544444334000005,0,69875,41,16793959,459467
1,2577,43.561306417,0,69458,41,16787458,459467
1,2578,43.577670375,0,78834,41,16498583,445705
1,2579,43.611031209000004,0,66541,83,16477583,459467
1,2580,43.612811084,3645833,16613083,167,18041666,149113
1,2581,43.629087999999996,0,50959,42,16871417,460873
1,2582,43.645742999999996,0,63916,0,16581833,445705
1,2583,43.662716333999995,0,66791,41,16912167,473229
1,2584,43.679261459,0,75958,41,16585958,459467
1,2585,43.695811167,0,65375,0,16596167,459667
1,2586,43.712619958999994,0,64417,42,16792834,445705
1,2587,43.728994791999995,0,68291,83,16287375,431943
1,2588,43.745477375000007,0,70917,209,16602667,459467
1,2589,43.763074458999995,0,63041,41,17095708,473229
1,2590,43.779242417000006,0,71291,41,16489875,460821
1,2591,43.795702042,0,73083,41,16593750,459667
1,2592,43.812559375000006,0,71833,83,16783125,459467
1,2593,43.829249209,0,71083,42,16697375,473281
1,2594,43.862450499999994,0,73750,0,16590042,473229
1,2595,43.863756959,3626542,16500000,41,17949250,148913
1,2596,43.880428499999994,0,47208,84,16655042,473229
1,2597,43.896924,0,65208,41,16497250,459667
1,2598,43.914347584,0,70416,0,17086125,453791
1,2599,43.930219084,0,72584,41,16197291,438973
1,2600,43.946838666999994,0,64916,0,16591083,445705
1,2601,43.963914667,0,65500,42,17093916,473229
1,2602,43.980213167,0,67875,42,16195083,445705
1,2603,43.996863209,0,69917,83,16703042,445905
1,2604,44.013698625,0,76834,42,16883291,459467
1,2605,44.03019725,0,64834,42,16470291,459519
1,2606,44.047118709,0,68375,41,16820791,445705
1,2607,44.064399084,0,71542,42,17076625,453791
1,2608,44.080486292,0,69542,125,16195375,425211
1,2609,44.113909250000006,0,76375,42,16797459,445905
1,2610,44.115261667,3534667,16617333,42,18027500,148913
1,2611,44.131638167000006,0,50750,83,16469166,445705
1,2612,44.148467542000006,0,74708,42,16783292,459467
1,2613,44.164426334,0,72500,209,15810541,308085
1,2614,44.18144925,0,76208,0,17102917,142941
1,2615,44.197945625,0,79500,125,16399625,129379
1,2616,44.219421999999994,0,69209,42,20792333,60369
1,2617,44.231930750000004,0,70583,41,13263208,281967
1,2618,44.248487999999995,0,79167,42,16617250,431943
1,2619,44.265366625,0,75625,42,16779458,445705
1,2620,44.281974042,0,79417,0,16704625,445705
1,2621,44.298277834000004,0,72500,42,16304042,432143
1,2622,44.315234875,0,66333,0,16986666,473229
1,2623,44.33163225,0,70667,167,16296500,445705
1,2624,44.365026916999994,0,67292,0,16794625,445705
1,2625,44.366447750000006,3764375,16467625,0,17948916,148913
1,2626,44.383451209,0,52166,41,16966625,433337
1,2627,44.39996725,0,76125,42,16549792,432143
1,2628,44.416788959,0,74000,41,16812500,459467
1,2629,44.433009625,0,79458,0,16346959,445757
1,2630,44.449632792,0,69542,42,16674208,507384
1,2631,44.466232125000005,0,63667,42,16658125,542039
1,2632,44.483621459000005,0,57750,83,16858375,528277
1,2633,44.500199667000004,0,91709,0,16808208,445905
1,2634,44.516265958999995,0,83167,84,16246542,431943
1,2635,44.533382292,0,67166,42,17053917,488345
1,2636,44.549908583999994,0,70000,42,16548875,473229
1,2637,44.566483167,0,72709,42,16317625,445705
1,2638,44.583130167000007,0,72958,42,16793959,431943
1,2639,44.617431667000005,0,71333,0,16582542,432143
1,2640,44.619010542,4008709,17627083,42,19047958,148913
1,2641,44.635213542,0,59417,125,16583625,418233
1,2642,44.652142749999996,0,66291,42,16897042,459467
1,2643,44.668800000000005,0,68917,42,16692708,459467
1,2644,44.685406291999996,0,66375,42,16571209,447059
1,2645,44.702028666999993,0,67167,84,16619333,459667
1,2646,44.718798667,0,65875,83,16790250,445705
1,2647,44.735436709,0,67708,250,16597500,459467
1,2648,44.752070083999996,0,75334,167,16592959,459467
1,2649,44.7688955,0,72875,84,16895125,459467
1,2650,44.785717334,0,68625,42,16689708,459467
1,2651,44.802370249999996,0,72000,125,16700500,445905
1,2652,44.818875500000004,0,74833,375,16493416,431943
1,2653,44.8528465,0,75000,42,16589459,419587
1,2654,44.854178167,3686000,17214291,42,18646958,148913
1,2655,44.870889584,0,49875,42,16736292,445705
1,2656,44.887194500000007,0,76208,42,16388875,486991
1,2657,44.904131042,0,58459,83,16989250,528477
1,2658,44.920532625000007,0,63792,42,16329625,514515
1,2659,44.93732,0,63250,42,16766459,486991
1,2660,44.95405925,0,70042,42,16619125,459467
1,2661,44.97103075,0,80208,42,16592750,445705
1,2662,44.987691625,0,74417,83,17092625,460821
1,2663,45.004180459,0,73125,83,16477167,459667
1,2664,45.020647834,0,71417,83,16516250,459467
1,2665,45.037694834000007,0,74834,41,16995000,445757
1,2666,45.05389425,0,69625,41,16191375,418181
1,2667,45.070994334000005,0,81625,0,17087542,431943
1,2668,45.105002791999993,0,78333,125,16298959,418181
1,2669,45.1064985,3778625,17471334,83,19061167,149113
1,2670,45.123049667000004,0,52208,42,16707417,405773
1,2671,45.139670459,0,70375,41,16590375,431943
1,2672,45.156577125,0,68084,41,16923625,459467
1,2673,45.173343917,0,72667,42,16789166,445705
1,2674,45.189609000000004,0,79666,83,16196417,418181
1,2675,45.206780042000005,0,73083,41,17191458,445905
1,2676,45.222946625000006,0,76083,0,16182291,418233
1,2677,45.239905625000006,0,66417,41,16907042,445705
1,2678,45.256497709,0,76000,42,16587625,431943
1,2679,45.273174459,0,72000,83,16696459,433297
1,2680,45.289924791999994,0,71583,42,16702167,418181
1,2681,45.306447584,0,69291,41,16584500,445905
1,2682,45.322943124999995,0,70958,42,16500166,418181
1,2683,45.356372250000007,0,68833,41,16783625,459467
1,2684,45.357700459,3779041,16422833,41,17885958,148913
1,2685,45.374407542,0,50750,41,16712834,431943
1,2686,45.391371875000004,0,70041,41,16918875,431943
1,2687,45.407548584,0,70500,42,16269042,432143
1,2688,45.424144459000004,0,68000,42,16678625,460873
1,2689,45.441141458999994,0,60958,250,16995542,542039
1,2690,45.457921791999993,0,65000,42,16618583,473229
1,2691,45.474175375,0,71708,42,16390250,445705
1,2692,45.491475917,0,67416,42,17071375,459467
1,2693,45.507994084,0,73792,42,16420375,432143
1,2694,45.524623833999996,0,66792,0,16877000,445705
1,2695,45.540847209000006,0,71625,41,16200916,431943
1,2696,45.557944792,0,70375,41,16900709,459467
