frame,seconds,phase,engine_frame_ms,COO.ZoneRenderer.LateUpdate,COO.Input.Update,Main Thread,GC Allocated In Frame,Draw Calls Count,Triangles Count,SetPass Calls Count,Render Textures Count,Render Textures Bytes,Texture Memory,GPU Frame Time
93,0.294729,idle,2.995621,811917,9333,2980750,29353,222,652415,51,45,197105184,303021798,1559458
94,0.297422,idle,2.629124,822042,11750,2753709,29289,222,652415,51,45,197105184,303021798,1507708
95,0.300535,idle,3.127501,877000,14541,3060875,29417,222,652415,51,45,197105184,303021798,1465625
96,0.303732,idle,3.179712,811875,9125,3175750,29353,222,652415,51,45,197105184,303021798,1520958
97,0.306584,idle,2.846790,857166,12875,2870458,29289,222,652415,51,45,197105184,303021798,1502291
98,0.309327,idle,2.760126,894875,15084,2809333,29417,222,652415,51,45,197105184,303021798,1461750
99,0.312903,idle,3.584871,865792,13792,3500792,29353,222,652415,51,45,197105184,303021798,1516999
100,0.315879,idle,2.889668,882792,10500,2929416,29329,222,652415,51,45,197105184,303021798,1686749
101,0.319190,idle,3.336876,912541,17292,3153000,29417,222,652415,51,45,197105184,303021798,1510416
102,0.322226,idle,3.075709,867917,10500,3205417,29353,222,652415,51,45,197105184,303021798,1524000
103,0.325246,idle,3.071209,838625,20583,3035667,29289,222,652415,51,45,197105184,303021798,1732124
104,0.328735,idle,3.458128,834083,11834,3366417,29417,222,652415,51,45,197105184,303021798,1616291
105,0.331722,idle,3.034120,875958,11291,3090875,29353,222,652415,51,45,197105184,303021798,1512999
106,0.334720,idle,2.837337,817333,10042,2782750,29289,222,652415,51,45,197105184,303021798,1497666
107,0.337987,idle,3.444168,931667,24458,3458167,29417,222,652415,51,45,197105184,303021798,1500041
108,0.340863,idle,2.718750,826375,9958,2846084,29353,222,652415,51,45,197105184,303021798,1673874
109,0.343818,idle,3.017035,853708,10500,2902625,29289,222,652415,51,45,197105184,303021798,1654000
110,0.346722,idle,2.951878,828792,11917,3048708,29805,222,652415,51,45,197105184,303021798,1498166
111,0.349614,idle,2.944501,818792,16666,2871542,29353,223,652417,51,45,197105184,303021798,1686208
112,0.352503,idle,2.841121,805167,11250,2868000,29289,223,652417,51,45,197105184,303021798,1531458
113,0.355365,idle,2.949086,809375,16166,2852125,29417,223,652417,51,45,197105184,303021798,1520833
114,0.358930,idle,3.345585,799750,9209,3522084,39729,223,652417,51,45,197105184,303021798,1500874
115,0.362679,idle,3.951828,909250,11167,3896916,37525,223,652417,51,45,197105184,303021798,1507375
116,0.365221,idle,2.523505,785500,9458,2560500,29417,223,652417,51,45,197105184,303021798,1506374
117,0.367977,idle,2.696960,789458,14167,2620166,29353,223,652417,51,45,197105184,303021798,1015291
118,0.370834,idle,2.852827,843750,15292,2891125,29289,223,652417,51,45,197105184,303021798,1623041
119,0.373519,idle,2.750461,852417,11875,2780166,29417,223,652417,51,45,197105184,303021798,2366583
120,0.376356,idle,2.702835,795042,11792,2626000,29353,223,652417,51,45,197105184,303021798,1567500
121,0.379529,idle,3.161954,895833,15500,3121000,29289,223,652417,51,45,197105184,303021798,1504500
122,0.382646,idle,3.079046,831417,11708,3070250,29417,223,652417,51,45,197105184,303021798,1713625
123,0.385983,idle,3.456080,888291,27375,3384292,29353,223,652417,51,45,197105184,303021798,1596124
124,0.388851,idle,2.854585,851125,10250,3003875,29341,223,652417,51,45,197105184,303021798,1510874
125,0.391863,idle,3.082207,862834,14583,2958167,29417,223,652417,51,45,197105184,303021798,1705041
126,0.394912,idle,3.019877,808583,9792,3042791,29353,223,652417,51,45,197105184,303021798,1535624
127,0.398523,idle,3.528083,834500,12125,3551959,29289,223,652417,51,45,197105184,303021798,1519875
128,0.401619,idle,2.897336,931333,11125,2929791,29417,223,652417,51,45,197105184,303021798,1461124
129,0.404870,idle,3.469374,923458,17042,3317708,29353,223,652417,51,45,197105184,303021798,1519000
130,0.407926,idle,3.082086,863375,12250,3174791,29289,223,652417,51,45,197105184,303021798,1720833
131,0.411261,idle,3.322832,836916,13625,3250708,29417,223,652417,51,45,197105184,303021798,1502916
132,0.414425,idle,3.182710,882709,12125,3058917,29353,223,652417,51,45,197105184,303021798,1533791
133,0.417370,idle,2.915873,843334,10958,3137542,29289,223,652417,51,45,197105184,303021798,1476250
134,0.420851,idle,3.440710,875500,14875,3261000,29417,223,652417,51,45,197105184,303021798,1499000
135,0.423947,idle,3.101665,867958,12167,3223750,29353,223,652417,51,45,197105184,303021798,1527250
136,0.427151,idle,3.132667,895083,14792,3057125,29289,222,652415,51,45,197105184,303021798,1477624
137,0.430345,idle,3.338294,880042,15792,3276625,29417,222,652415,51,45,197105184,303021798,1508499
138,0.433535,idle,3.206285,853958,10750,3296959,29353,222,652415,51,45,197105184,303021798,1698500
139,0.436919,idle,3.326049,838041,10625,3301166,29289,222,652415,51,45,197105184,303021798,1661375
140,0.440140,idle,3.196620,863000,12416,3226916,29417,222,652415,51,45,197105184,303021798,1502041
141,0.443243,idle,2.987209,860958,10500,3012333,29353,222,652415,51,45,197105184,303021798,1482000
142,0.446484,idle,3.416794,938583,18500,3351000,29289,222,652415,51,45,197105184,303021798,1510083
143,0.449544,idle,3.125120,842791,11208,3113584,29417,222,652415,51,45,197105184,303021798,1684958
144,0.452674,idle,3.043254,821959,9167,3055042,29353,222,652415,51,45,197105184,303021798,1547500
145,0.455489,idle,2.773455,840500,19042,2861708,29289,222,652415,51,45,197105184,303021798,1533208
146,0.458518,idle,3.162628,899250,10958,3096916,29417,222,652415,51,45,197105184,303021798,1572874
147,0.462254,idle,3.115915,808708,9708,2986333,29353,222,652415,51,45,197105184,303021798,1535875
148,0.466068,idle,4.231873,1129209,24167,4188375,29289,222,652415,51,45,197105184,303021798,1541999
149,0.470053,idle,4.057915,909250,11959,4052833,29805,222,652415,51,45,197105184,303021798,1467458
150,0.473559,idle,3.524965,895458,11791,3642291,29353,223,652417,51,45,197105184,303021798,1724208
151,0.476712,idle,3.212578,889625,11417,3144209,29289,223,652417,51,45,197105184,303021798,1534624
152,0.479703,idle,2.960041,824167,11584,3075625,29417,223,652417,51,45,197105184,303021798,1512708
153,0.482453,idle,2.745798,785125,9584,2801625,29353,223,652417,51,45,197105184,303021798,1732124
154,0.485408,idle,2.808702,837250,13750,2753500,29289,223,652417,51,45,197105184,303021798,1539291
155,0.488852,idle,3.638917,954958,13125,3460708,29417,223,652417,51,45,197105184,303021798,1526874
156,0.491811,idle,2.943296,819083,10625,3072541,29353,223,652417,51,45,197105184,303021798,1714333
157,0.494855,idle,3.033333,806084,13375,3076417,29289,223,652417,51,45,197105184,303021798,1566208
158,0.498309,idle,3.536040,810291,15334,3471792,29417,223,652417,51,45,197105184,303021798,1535166
159,0.501113,idle,2.677168,822333,8792,2726042,29353,223,652417,51,45,197105184,303021798,1542041
160,0.504077,idle,2.990745,824542,8291,2988375,29289,222,652415,51,45,197105184,303021798,1506041
161,0.506801,idle,2.783291,832209,14542,2758958,29417,222,652415,51,45,197105184,303021798,1675624
162,0.510452,idle,3.548583,796791,13208,3536458,39729,222,652415,51,45,197105184,303021798,1491958
163,0.513831,idle,3.457462,857208,10417,3503042,37525,222,652415,51,45,197105184,303021798,1532083
164,0.516732,idle,2.964378,855375,8875,2893916,29417,222,652415,51,45,197105184,303021798,1683750
165,0.519752,idle,2.836083,796041,9083,2881292,29353,222,652415,51,45,197105184,303021798,928416
166,0.522602,idle,2.942375,832750,17125,2876417,29289,222,652415,51,45,197105184,303021798,1695499
167,0.525737,idle,3.130584,841209,14667,3110375,29417,222,652415,51,45,197105184,303021798,2098666
168,0.528968,idle,3.199539,861334,10708,3243084,29353,222,652415,51,45,197105184,303021798,1523999
169,0.532132,idle,3.086876,853916,10417,3117250,29289,222,652415,51,45,197105184,303021798,1746875
170,0.535411,idle,3.358206,896292,18500,3211458,29417,222,652415,51,45,197105184,303021798,1500458
171,0.538575,idle,3.177955,853875,11208,3162000,29353,222,652415,51,45,197105184,303021798,1512791
172,0.541893,idle,3.288549,866583,11917,3322583,29289,222,652415,51,45,197105184,303021798,1736541
173,0.545378,idle,3.518332,829500,9708,3530083,29417,222,652415,51,45,197105184,303021798,1560500
174,0.548301,idle,2.909956,877000,10083,2992916,29353,222,652415,51,45,197105184,303021798,1535625
175,0.551538,idle,3.188917,865500,18417,2884167,29289,222,652415,51,45,197105184,303021798,1509541
176,0.554629,idle,3.173455,910750,12333,3319083,29417,222,652415,51,45,197105184,303021798,1511999
177,0.557920,idle,3.248292,859250,11583,3289250,29353,222,652415,51,45,197105184,303021798,1681499
178,0.561698,idle,3.685544,895416,11333,3312583,29289,222,652415,51,45,197105184,303021798,1564708
179,0.564961,idle,3.397874,893125,9792,3719208,37577,222,652415,51,45,197105184,303021798,1516958
180,0.568029,idle,2.991171,862000,10500,3062291,29353,222,652415,51,45,197105184,303021798,1573125
181,0.571099,idle,3.137287,860375,13833,3173291,29289,222,652415,51,45,197105184,303021798,1535500
182,0.574121,idle,3.025461,835416,14042,2993125,29417,222,652415,51,45,197105184,303021798,1670791
183,0.577090,idle,2.864371,854833,8750,2782625,29353,222,652415,51,45,197105184,303021798,1566500
184,0.580239,idle,3.184921,867000,19750,3298875,29289,222,652415,51,45,197105184,303021798,1527125
185,0.583284,idle,3.152544,811334,16208,3096959,29417,222,652415,51,45,197105184,303021798,1696666
186,0.586342,idle,3.016582,786500,8791,2997209,29741,222,652415,51,45,197105184,303021798,1673500
187,0.589342,idle,3.074745,834958,11042,2988917,29341,223,652417,51,45,197105184,303021798,1508000
188,0.592216,idle,2.843963,801625,9792,2991750,29417,223,652417,51,45,197105184,303021798,1489000
189,0.595089,idle,2.850128,837959,8709,2879000,29353,223,652417,51,45,197105184,303021798,1500291
190,0.598130,idle,3.159786,851833,8584,3147125,29289,223,652417,51,45,197105184,303021798,1513916
191,0.600869,idle,2.578415,780250,7917,2540417,29417,223,652417,51,45,197105184,303021798,1449499
192,0.603840,idle,3.037422,813875,9250,3025666,29353,223,652417,51,45,197105184,303021798,1516791
193,0.606576,idle,2.726538,805208,15250,2802083,29289,223,652417,51,45,197105184,303021798,1689124
194,0.609283,idle,2.690462,839000,8500,2673125,29417,223,652417,51,45,197105184,303021798,1500125
195,0.612789,idle,3.549667,847625,11791,3475750,29353,223,652417,51,45,197105184,303021798,1514249
196,0.615467,idle,2.645330,823792,9333,2689542,29289,223,652417,51,45,197105184,303021798,1681416
197,0.618842,idle,3.240164,861541,8208,3091958,29417,223,652417,51,45,197105184,303021798,1504875
198,0.621931,idle,3.157086,893417,11458,3246333,29353,223,652417,51,45,197105184,303021798,1502833
199,0.625061,idle,3.177374,857792,14666,3121750,29289,222,652415,51,45,197105184,303021798,1685416
200,0.628308,idle,3.246542,822625,13667,3189792,29417,222,652415,51,45,197105184,303021798,1567708
201,0.631790,idle,3.451998,861458,11541,3562958,29353,222,652415,51,45,197105184,303021798,1527583
202,0.634950,idle,3.014045,899417,10083,2937083,29289,222,652415,51,45,197105184,303021798,1480833
203,0.638268,idle,3.471081,935125,21750,3369417,29417,222,652415,51,45,197105184,303021798,1492499
204,0.641626,idle,3.268297,864750,12709,3319083,29353,222,652415,51,45,197105184,303021798,1678999
205,0.645018,idle,3.469331,872291,11500,3478083,29289,222,652415,51,45,197105184,303021798,1536916
206,0.648428,idle,3.446833,849042,14167,3514375,29417,222,652415,51,45,197105184,303021798,1526333
207,0.651823,idle,3.097959,874291,9125,3086708,29353,222,652415,51,45,197105184,303021798,1484500
208,0.655085,idle,3.535289,976708,23500,3492667,29289,222,652415,51,45,197105184,303021798,1508583
209,0.658271,idle,3.266589,842042,16209,3190291,29417,222,652415,51,45,197105184,303021798,1658333
210,0.662184,idle,3.803912,820417,9458,3885334,39729,222,652415,51,45,197105184,303021798,1682833
211,0.665789,idle,3.523292,820000,12292,3574125,37525,222,652415,51,45,197105184,303021798,1527750
212,0.668844,idle,3.077296,976208,9375,2933500,29417,222,652415,51,45,197105184,303021798,1471041
213,0.672193,idle,3.440830,910459,13458,3394875,29353,222,652415,51,45,197105184,303021798,948124
214,0.675402,idle,3.199958,857958,11958,3235875,29289,222,652415,51,45,197105184,303021798,1585458
215,0.678810,idle,3.386791,879167,11125,3420916,29417,222,652415,51,45,197105184,303021798,2416374
216,0.681642,idle,2.869962,843458,10125,2934542,29353,222,652415,51,45,197105184,303021798,1527833
217,0.684546,idle,2.757582,841917,12834,2831334,29289,222,652415,51,45,197105184,303021798,1477750
218,0.687837,idle,3.430208,972167,12375,3131125,29417,222,652415,51,45,197105184,303021798,1504249
219,0.691091,idle,3.301120,868833,11917,3449208,29353,222,652415,51,45,197105184,303021798,1710499
220,0.694441,idle,3.299922,840458,10417,3241625,29289,222,652415,51,45,197105184,303021798,1565249
221,0.697502,idle,3.062748,866250,10750,3072167,29417,222,652415,51,45,197105184,303021798,1518208
222,0.700823,idle,3.216794,857209,11875,3206583,29353,222,652415,51,45,197105184,303021798,1503625
223,0.703940,idle,3.175666,894333,10500,3267000,29289,222,652415,51,45,197105184,303021798,1522750
224,0.706913,idle,2.996705,844500,15583,2966625,29805,222,652415,51,45,197105184,303021798,1524124
225,0.710066,idle,2.994586,888208,11042,3052708,29353,223,652417,51,45,197105184,303021798,1485125
226,0.713227,idle,3.367127,939500,19417,3297917,29289,223,652417,51,45,197105184,303021798,1515625
227,0.716029,idle,2.911706,801625,15209,2951042,29417,223,652417,51,45,197105184,303021798,1689583
228,0.719243,idle,2.985955,767125,9083,2820666,29353,223,652417,51,45,197105184,303021798,1552458
229,0.722326,idle,3.202501,849625,12167,3391834,29289,223,652417,51,45,197105184,303021798,1527583
230,0.725199,idle,2.952459,838125,16208,2865291,29417,223,652417,51,45,197105184,303021798,1568124
231,0.728171,idle,2.897669,798375,8375,2936958,29353,223,652417,51,45,197105184,303021798,1540124
232,0.730620,idle,2.478501,820000,12042,2648333,29289,223,652417,51,45,197105184,303021798,1508958
233,0.734147,idle,3.350872,842125,13875,3053667,29417,223,652417,51,45,197105184,303021798,1450458
234,0.737515,idle,3.544125,958916,12250,3511958,29353,223,652417,51,45,197105184,303021798,1512208
235,0.740454,idle,2.801835,819583,10792,2987917,29289,223,652417,51,45,197105184,303021798,1516500
236,0.743511,idle,3.186834,854708,13709,2974125,29417,223,652417,51,45,197105184,303021798,1544625
237,0.746426,idle,2.903331,811959,11292,3087000,29353,223,652417,51,45,197105184,303021798,1514916
238,0.749236,idle,2.804415,800042,14708,2802250,29289,223,652417,51,45,197105184,303021798,1702624
239,0.752173,idle,2.933588,843792,11209,2823083,29417,223,652417,51,45,197105184,303021798,1586875
240,0.755168,idle,3.012911,832375,11292,3151792,29353,223,652417,51,45,197105184,303021798,1523750
241,0.757920,idle,2.754337,822708,13959,2771084,29289,223,652417,51,45,197105184,303021798,1663958
242,0.761789,idle,3.523831,826208,15208,3148625,29417,223,652417,51,45,197105184,303021798,1543375
243,0.764996,idle,3.555166,1023417,14583,3736583,29353,223,652417,51,45,197105184,303021798,1528624
244,0.768113,idle,2.928628,841542,10792,3042750,29289,223,652417,51,45,197105184,303021798,1486749
245,0.771458,idle,3.486543,962708,19042,3255208,29417,223,652417,51,45,197105184,303021798,1695583
246,0.774711,idle,3.301084,868792,11916,3371875,29353,223,652417,51,45,197105184,303021798,1512125
247,0.777945,idle,3.182873,832083,10375,3186083,29289,223,652417,51,45,197105184,303021798,1503500
248,0.781329,idle,3.346585,841333,11750,3167917,29417,223,652417,51,45,197105184,303021798,1526499
249,0.784631,idle,3.235374,830583,9833,3390208,29353,223,652417,51,45,197105184,303021798,1511999
250,0.787992,idle,3.419792,949917,11916,3432291,29289,223,652417,51,45,197105184,303021798,1518458
251,0.791310,idle,3.303125,876208,14375,3250208,29469,223,652417,51,45,197105184,303021798,1504833
252,0.794746,idle,3.518998,861875,12791,3505792,29353,223,652417,51,45,197105184,303021798,1499000
253,0.798776,idle,3.891709,843292,11083,3882083,29289,223,652417,51,45,197105184,303021798,1524874
254,0.802222,idle,3.446499,857791,15500,3450334,29417,223,652417,51,45,197105184,303021798,1719541
255,0.805624,idle,3.522584,955125,13250,3463166,29353,223,652417,51,45,197105184,303021798,1509375
256,0.809013,idle,3.415377,857875,10125,3457500,29289,223,652417,51,45,197105184,303021798,1533166
257,0.812948,idle,3.885332,846958,11250,4024417,39793,223,652417,51,45,197105184,303021798,1509375
258,0.816715,idle,3.739789,847542,11791,3718917,37589,223,652417,51,45,197105184,303021798,1537125
259,0.819913,idle,3.093715,855292,11417,3059167,29289,223,652417,51,45,197105184,303021798,1485124
260,0.823405,idle,3.693750,843792,12542,3791625,29417,223,652417,51,45,197105184,303021798,947375
261,0.826286,idle,2.851247,806625,8292,2739750,29741,223,652417,51,45,197105184,303021798,1812791
262,0.829089,idle,2.823916,832417,10042,2913084,29289,224,652419,51,45,197105184,303021798,2304125
263,0.831899,idle,2.822208,836625,12917,2806000,29417,224,652419,51,45,197105184,303021798,1743666
264,0.834628,idle,2.656044,799500,13458,2709166,29353,224,652419,51,45,197105184,303021798,1517125
265,0.837729,idle,3.104960,869250,13583,3003542,29289,224,652419,51,45,197105184,303021798,1530625
266,0.840623,idle,2.882873,825625,16584,2842083,29417,224,652419,51,45,197105184,303021798,1723291
267,0.843479,idle,2.824164,789791,14583,2844833,29353,224,652419,51,45,197105184,303021798,1539499
268,0.846342,idle,2.945670,876375,11625,3002458,29289,224,652419,51,45,197105184,303021798,1541874
269,0.849140,idle,2.800121,833584,15958,2805375,29417,224,652419,51,45,197105184,303021798,1722416
270,0.852037,idle,2.937961,831083,15125,2772625,29353,224,652419,51,45,197105184,303021798,1610000
271,0.854839,idle,2.708333,811792,12333,2976250,29289,223,652417,51,45,197105184,303021798,1536124
272,0.858107,idle,3.320961,887167,16750,3077125,29417,223,652417,51,45,197105184,303021798,1703958
273,0.861613,idle,3.373207,850167,10750,3284292,29353,223,652417,51,45,197105184,303021798,1557749
274,0.864762,idle,3.246287,885875,10667,3329917,29289,223,652417,51,45,197105184,303021798,1535375
275,0.867963,idle,3.167333,870250,13625,3151750,29417,223,652417,51,45,197105184,303021798,1496750
276,0.871084,idle,3.118672,895375,9708,3161583,29353,223,652417,51,45,197105184,303021798,1534874
277,0.874087,idle,2.960870,847125,20292,3035708,29289,223,652417,51,45,197105184,303021798,1691124
