frame,seconds,phase,engine_frame_ms,COO.ZoneRenderer.LateUpdate,COO.Input.Update,Main Thread,GC Allocated In Frame,Draw Calls Count,Triangles Count,SetPass Calls Count,Render Textures Count,Render Textures Bytes,Texture Memory,GPU Frame Time
179,0.629276,idle,3.612202,980791,15917,3549208,29441,229,669677,51,45,197105184,328738226,1638374
180,0.633232,idle,3.887004,893208,12458,3768542,29377,229,669677,51,45,197105184,328738226,1647625
181,0.636913,idle,3.478458,901542,12000,3582292,29701,229,669677,51,45,197105184,328738226,1634999
182,0.640951,idle,4.124958,1068542,15333,4007417,29441,230,669679,51,45,197105184,328738226,1663458
183,0.644457,idle,3.677750,943459,14916,3714042,29377,230,669679,51,45,197105184,328738226,1660874
184,0.648143,idle,3.471712,885625,12541,3476083,29313,230,669679,51,45,197105184,328738226,1957166
185,0.651891,idle,3.947456,1019709,19625,3917292,29441,230,669679,51,45,197105184,328738226,1768624
186,0.655477,idle,3.525418,903666,12584,3532334,29377,230,669679,51,45,197105184,328738226,1629749
187,0.659160,idle,3.634914,940458,12250,3706125,29313,230,669679,51,45,197105184,328738226,1873041
188,0.662599,idle,3.535544,916167,12083,3497292,29441,230,669679,51,45,197105184,328738226,1626625
189,0.666246,idle,3.674249,916791,11292,3620625,29377,230,669679,51,45,197105184,328738226,1598250
190,0.669606,idle,3.237663,891667,12625,3381250,29313,230,669679,51,45,197105184,328738226,1606041
191,0.673200,idle,3.625418,932208,20792,3493875,29441,230,669679,51,45,197105184,328738226,1830499
192,0.676768,idle,3.701084,959958,14541,3686666,29377,230,669679,51,45,197105184,328738226,1612166
193,0.680189,idle,3.035296,873083,11042,3152584,29313,230,669679,51,45,197105184,328738226,1839916
194,0.683613,idle,3.743913,1053458,15750,3609708,29441,230,669679,51,45,197105184,328738226,1750750
195,0.687235,idle,3.519544,910458,11834,3482375,29377,230,669679,51,45,197105184,328738226,1660875
196,0.690954,idle,3.827289,1003084,13833,3892750,29313,230,669679,51,45,197105184,328738226,1981916
197,0.694572,idle,3.548873,923250,11875,3518875,29441,230,669679,51,45,197105184,328738226,1651500
198,0.698162,idle,3.602083,957500,14958,3564083,29377,230,669679,51,45,197105184,328738226,1855458
199,0.701984,idle,3.795543,919000,16625,3765833,29313,230,669679,51,45,197105184,328738226,1656375
200,0.705609,idle,3.648916,918917,10542,3661209,29441,230,669679,51,45,197105184,328738226,1641249
201,0.709295,idle,3.769416,933250,12333,3755041,29377,230,669679,51,45,197105184,328738226,1769000
202,0.712606,idle,3.291213,883042,12458,3321125,29313,230,669679,51,45,197105184,328738226,1685083
203,0.716137,idle,3.573455,867042,12417,3610375,29441,230,669679,51,45,197105184,328738226,1701375
204,0.719257,idle,3.084417,861416,10750,3126584,29377,229,669677,51,45,197105184,328738226,1638124
205,0.722414,idle,3.052919,822584,10375,3008375,29313,229,669677,51,45,197105184,328738226,1745000
206,0.725829,idle,3.589789,950334,15125,3541750,29441,229,669677,51,45,197105184,328738226,1608208
207,0.728935,idle,2.974001,855958,10042,3086208,29377,229,669677,51,45,197105184,328738226,1641625
208,0.732238,idle,3.454124,921000,19583,3233625,29313,229,669677,51,45,197105184,328738226,1838624
209,0.735232,idle,2.962295,829334,11791,3221209,29441,229,669677,51,45,197105184,328738226,1669708
210,0.738598,idle,3.141667,838083,14208,2990834,29377,228,669675,51,45,197105184,328738226,1861291
