phase,unity_frame,wall_seconds,unscaled_delta,tick,native_meshes,allocated_views,zone_renderer,input,main_thread,gc_bytes,draw_calls,triangles
0,3057,28.852460170968254,0.00397816766,20,48,384,1024958,11209,4217291,40197,278,675397
0,3058,28.856658836968254,0.004329875,20,48,384,1031833,11250,4211333,38163,278,675397
0,3059,28.859707795968259,0.00300775236,20,48,384,923209,10667,3183667,29819,278,675397
0,3060,28.863014670968258,0.003153543,20,48,384,1012208,8292,3105959,29755,278,675397
0,3061,28.866285003968255,0.003450163,20,48,384,1020875,15833,3288375,29883,278,675397
0,3062,28.869345545968255,0.00288054137,20,48,384,940666,12041,3094209,29819,278,675397
0,3063,28.873247045968252,0.004014711,20,48,384,1093875,17709,3911292,29755,278,675395
0,3064,28.876478211968259,0.00327245612,20,48,384,1034625,10500,3197709,29883,278,675395
0,3065,28.879499211968255,0.00301099778,20,48,384,942750,13625,3170209,29819,278,675395
0,3066,28.882701795968256,0.00306016859,20,48,384,992584,8042,2983542,29755,278,675395
0,3067,28.885784461968253,0.00323745748,20,48,384,981541,19416,3215292,29883,278,675395
0,3068,28.889005295968257,0.00310533587,20,48,384,943291,15083,3106458,29819,278,675395
0,3069,28.892424753968253,0.003452955,20,48,384,1028375,15959,3437750,29755,278,675395
0,3070,28.895677878968254,0.00323600485,20,48,384,1029583,13292,3247875,29883,278,675395
0,3071,28.899278836968254,0.00350108417,20,48,384,1023959,16875,3409834,29819,278,675395
0,3072,28.902676628968255,0.00336691458,20,48,384,1023375,23292,3485250,29755,278,675395
0,3073,28.906674295968255,0.004104372,20,48,384,996250,20459,4062459,30271,278,675395
0,3074,28.910170795968259,0.0034382937,20,48,384,1101917,11542,3434833,29819,279,675397
0,3075,28.913634961968253,0.00354137621,20,48,384,1098375,17000,3567666,29755,279,675397
0,3076,28.917059336968254,0.00346779334,20,48,384,1061000,13500,3386833,29883,279,675397
0,3077,28.920287545968254,0.00316533446,20,48,384,985542,20000,3217083,29819,279,675397
