mode,elapsed_seconds,phase_seconds,unity_frame,active_sprites,pooled_sprites,allocated_sprites,dropped_sprite_ticks,blocking,cast_count,accepted,gc_bytes_whole_frame,draw_calls_whole_frame,batches_whole_frame,triangles_whole_frame
Off,4.386226,0.630561,23514,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.388853,0.633188,23515,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.391696,0.636031,23516,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.394222,0.638557,23517,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.396825,0.641161,23518,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.400159,0.644495,23519,0,192,192,24544,False,3,True,40675,115,115,11704
Off,4.403015,0.647350,23520,0,192,192,24544,False,3,True,39131,115,115,11704
Off,4.405528,0.649863,23521,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.408410,0.652746,23522,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.410927,0.655262,23523,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.413418,0.657753,23524,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.416001,0.660336,23525,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.418557,0.662892,23526,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.421267,0.665602,23527,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.424256,0.668591,23528,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.426997,0.671332,23529,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.429752,0.674087,23530,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.432589,0.676924,23531,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.435286,0.679621,23532,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.438193,0.682529,23533,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.440924,0.685259,23534,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.443596,0.687931,23535,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.446252,0.690587,23536,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.449115,0.693450,23537,0,192,192,24544,False,3,True,32371,115,115,11704
Off,4.451677,0.696012,23538,0,192,192,24544,False,3,True,40479,115,115,11704
Off,4.454274,0.698609,23539,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.457079,0.701414,23540,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.459688,0.704023,23541,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.462255,0.706590,23542,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.465177,0.709513,23543,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.467954,0.712290,23544,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.470595,0.714930,23545,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.473332,0.717667,23546,0,192,192,24544,False,3,True,32319,115,115,11704
Off,4.476038,0.720373,23547,0,192,192,24544,False,3,True,32707,115,115,11704
Off,4.478535,0.722870,23548,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.481120,0.725455,23549,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.483615,0.727951,23550,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.486139,0.730474,23551,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.488554,0.732890,23552,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.491230,0.735565,23553,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.493850,0.738185,23554,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.496440,0.740775,23555,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.498923,0.743258,23556,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.501462,0.745797,23557,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.504066,0.748401,23558,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.506759,0.751095,23559,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.509390,0.753725,23560,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.511934,0.756269,23561,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.514542,0.758877,23562,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.517579,0.761914,23563,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.520132,0.764467,23564,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.522837,0.767172,23565,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.525382,0.769717,23566,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.527958,0.772293,23567,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.530644,0.774979,23568,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.533387,0.777722,23569,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.535919,0.780254,23570,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.538447,0.782782,23571,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.540922,0.785257,23572,0,192,192,24544,False,3,True,32543,114,114,11698
Off,4.543376,0.787711,23573,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.545940,0.790275,23574,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.548542,0.792878,23575,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.551515,0.795850,23576,0,192,192,24544,False,3,True,40675,114,114,11698
Off,4.554440,0.798775,23577,0,192,192,24544,False,3,True,39131,114,114,11698
Off,4.557138,0.801474,23578,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.559701,0.804036,23579,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.562283,0.806618,23580,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.564928,0.809263,23581,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.567410,0.811746,23582,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.569957,0.814293,23583,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.572642,0.816977,23584,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.575195,0.819530,23585,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.577715,0.822050,23586,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.580149,0.824484,23587,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.582730,0.827065,23588,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.585191,0.829526,23589,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.587889,0.832224,23590,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.590457,0.834792,23591,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.592896,0.837232,23592,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.595326,0.839661,23593,0,192,192,24544,False,3,True,32707,114,114,11698
Off,4.598163,0.842498,23594,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.600989,0.845325,23595,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.603519,0.847854,23596,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.606153,0.850488,23597,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.608785,0.853120,23598,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.611356,0.855691,23599,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.613931,0.858266,23600,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.616706,0.861041,23601,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.619121,0.863456,23602,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.621995,0.866331,23603,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.624619,0.868954,23604,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.627099,0.871434,23605,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.629734,0.874069,23606,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.632256,0.876591,23607,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.634761,0.879096,23608,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.637249,0.881584,23609,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.639847,0.884182,23610,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.642475,0.886810,23611,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.644921,0.889256,23612,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.647419,0.891754,23613,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.650027,0.894362,23614,0,192,192,24544,False,3,True,32371,115,115,11700
Off,4.652550,0.896886,23615,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.655021,0.899356,23616,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.657635,0.901970,23617,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.660098,0.904433,23618,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.662791,0.907126,23619,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.665687,0.910023,23620,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.668386,0.912721,23621,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.671149,0.915484,23622,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.673891,0.918227,23623,0,192,192,24544,False,3,True,32511,115,115,11700
Off,4.676649,0.920984,23624,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.679345,0.923680,23625,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.682042,0.926377,23626,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.684943,0.929278,23627,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.687850,0.932185,23628,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.690517,0.934852,23629,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.693036,0.937371,23630,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.695536,0.939871,23631,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.698156,0.942491,23632,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.700677,0.945012,23633,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.703641,0.947977,23634,0,192,192,24544,False,3,True,40675,115,115,11700
Off,4.706759,0.951095,23635,0,192,192,24544,False,3,True,39131,115,115,11700
Off,4.709442,0.953778,23636,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.712081,0.956416,23637,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.714859,0.959194,23638,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.717754,0.962089,23639,0,192,192,24544,False,3,True,32707,115,115,11700
Off,4.720440,0.964775,23640,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.723351,0.967686,23641,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.726419,0.970754,23642,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.729075,0.973410,23643,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.731827,0.976162,23644,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.734407,0.978743,23645,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.736987,0.981322,23646,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.739883,0.984218,23647,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.742503,0.986838,23648,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.745024,0.989360,23649,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.747838,0.992173,23650,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.750487,0.994822,23651,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.752919,0.997254,23652,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.755685,1.000020,23653,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.758419,1.002754,23654,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.761063,1.005399,23655,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.763954,1.008289,23656,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.766765,1.011100,23657,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.769343,1.013678,23658,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.772179,1.016514,23659,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.775078,1.019413,23660,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.777629,1.021965,23661,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.780346,1.024681,23662,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.783067,1.027402,23663,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.785680,1.030015,23664,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.788436,1.032771,23665,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.791142,1.035477,23666,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.793796,1.038132,23667,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.796436,1.040771,23668,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.799119,1.043455,23669,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.801688,1.046023,23670,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.804280,1.048615,23671,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.806970,1.051305,23672,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.809631,1.053967,23673,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.812236,1.056572,23674,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.814986,1.059321,23675,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.817779,1.062114,23676,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.820555,1.064890,23677,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.823496,1.067831,23678,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.826315,1.070650,23679,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.829197,1.073532,23680,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.832123,1.076458,23681,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.834694,1.079029,23682,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.837345,1.081680,23683,0,192,192,24544,False,3,True,32707,115,115,11700
Off,4.840050,1.084386,23684,0,192,192,24544,False,3,True,32319,116,116,11702
Off,4.842594,1.086929,23685,0,192,192,24544,False,3,True,32319,116,116,11702
Off,4.845155,1.089490,23686,0,192,192,24544,False,3,True,32319,116,116,11702
Off,4.848039,1.092374,23687,0,192,192,24544,False,3,True,32319,116,116,11702
Off,4.850859,1.095194,23688,0,192,192,24544,False,3,True,32371,116,116,11702
Off,4.854125,1.098460,23689,0,192,192,24544,False,3,True,40675,116,116,11702
Off,4.857110,1.101445,23690,0,192,192,24544,False,3,True,39131,116,116,11702
Off,4.859652,1.103987,23691,0,192,192,24544,False,3,True,32623,116,116,11702
Off,4.862047,1.106383,23692,0,192,192,24544,False,3,True,32319,116,116,11702
Off,4.864756,1.109092,23693,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.867486,1.111821,23694,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.870055,1.114390,23695,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.872833,1.117168,23696,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.875235,1.119570,23697,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.877582,1.121917,23698,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.880303,1.124638,23699,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.882818,1.127154,23700,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.885178,1.129513,23701,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.887663,1.131998,23702,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.890384,1.134719,23703,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.893001,1.137337,23704,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.895585,1.139920,23705,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.898326,1.142661,23706,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.900829,1.145164,23707,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.903201,1.147537,23708,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.905773,1.150108,23709,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.908710,1.153045,23710,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.911258,1.155593,23711,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.913859,1.158194,23712,0,192,192,24544,False,3,True,32319,115,115,11700
Off,4.916742,1.161077,23713,0,192,192,24544,False,3,True,32319,113,113,11696
Off,4.919325,1.163661,23714,0,192,192,24544,False,3,True,32319,113,113,11696
Off,4.921960,1.166295,23715,0,192,192,24544,False,3,True,32319,113,113,11696
Off,4.924501,1.168836,23716,0,192,192,24544,False,3,True,32319,113,113,11696
Off,4.926988,1.171323,23717,0,192,192,24544,False,3,True,32319,113,113,11696
Off,4.929761,1.174097,23718,0,192,192,24544,False,3,True,32319,113,113,11696
Off,4.932381,1.176717,23719,0,192,192,24544,False,3,True,32319,113,113,11696
Off,4.935294,1.179629,23720,0,192,192,24544,False,3,True,32319,113,113,11696
Off,4.938091,1.182426,23721,0,192,192,24544,False,3,True,32319,113,113,11696
Off,4.940939,1.185274,23722,0,192,192,24544,False,3,True,32319,113,113,11696
Off,4.943753,1.188088,23723,0,192,192,24544,False,3,True,32319,113,113,11696
Off,4.946547,1.190883,23724,0,192,192,24544,False,3,True,32319,113,113,11696
Off,4.949326,1.193661,23725,0,192,192,24544,False,3,True,32319,113,113,11696
Off,4.951963,1.196298,23726,0,192,192,24544,False,3,True,32319,113,113,11696
Off,4.954676,1.199011,23727,0,192,192,24544,False,3,True,32319,113,113,11696
Off,4.957653,1.201988,23728,0,192,192,24544,False,3,True,32707,113,113,11696
Off,4.960471,1.204806,23729,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.963372,1.207707,23730,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.966407,1.210742,23731,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.969421,1.213756,23732,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.972481,1.216816,23733,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.975519,1.219854,23734,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.978100,1.222435,23735,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.980972,1.225307,23736,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.983761,1.228096,23737,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.986653,1.230988,23738,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.989539,1.233874,23739,0,192,192,24544,False,3,True,32359,114,114,11698
Off,4.992331,1.236666,23740,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.995220,1.239555,23741,0,192,192,24544,False,3,True,32319,114,114,11698
Off,4.998708,1.243043,23742,0,192,192,24544,False,3,True,32319,114,114,11698
Off,5.001762,1.246097,23743,0,192,192,24544,False,3,True,32319,114,114,11698
Off,5.005034,1.249370,23744,0,192,192,24544,False,3,True,40675,114,114,11698
